transaction_id,truck_id,payment_method_id,total,at,truck_name,truck_description,has_card_reader,fsa_rating,payment_method
275,1,1,700.0,2026-01-04 14:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
276,1,1,700.0,2026-01-04 14:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
277,1,2,700.0,2026-01-04 14:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
278,1,1,869.0,2026-01-04 14:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
279,1,1,1000.0,2026-01-04 14:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
280,1,2,1100.0,2026-01-04 14:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
281,1,2,700.0,2026-01-04 14:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
282,1,2,700.0,2026-01-04 14:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
283,1,1,700.0,2026-01-04 14:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
284,1,1,700.0,2026-01-04 14:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
285,1,1,700.0,2026-01-04 15:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
286,1,1,700.0,2026-01-04 15:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
287,1,2,700.0,2026-01-04 15:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
288,1,1,700.0,2026-01-04 15:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
289,1,1,950.0,2026-01-04 15:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
290,1,1,700.0,2026-01-04 15:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
291,1,1,700.0,2026-01-04 15:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
292,1,2,1030.0,2026-01-04 15:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
293,1,1,700.0,2026-01-04 15:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
294,1,2,700.0,2026-01-04 15:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
295,1,2,700.0,2026-01-04 16:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
296,1,1,1060.0,2026-01-04 16:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
297,1,1,700.0,2026-01-04 16:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
298,1,1,700.0,2026-01-04 16:25:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
299,1,2,700.0,2026-01-04 16:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
300,1,1,700.0,2026-01-04 16:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
301,1,2,1010.0,2026-01-04 16:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
302,1,1,700.0,2026-01-04 17:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
303,1,2,700.0,2026-01-04 17:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
304,1,1,700.0,2026-01-04 17:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
305,1,1,700.0,2026-01-04 17:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
306,1,1,960.0,2026-01-04 17:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
307,1,1,700.0,2026-01-04 17:50:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
308,1,2,1040.0,2026-01-04 17:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
309,1,1,700.0,2026-01-04 18:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
310,1,2,700.0,2026-01-04 18:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
311,1,2,700.0,2026-01-04 18:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
312,1,1,700.0,2026-01-04 18:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
313,1,2,700.0,2026-01-04 18:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
314,1,1,700.0,2026-01-04 18:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
315,1,1,850.0,2026-01-04 18:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
316,1,2,700.0,2026-01-05 09:15:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
317,1,2,700.0,2026-01-05 09:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
318,1,2,700.0,2026-01-05 09:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
319,1,2,700.0,2026-01-05 09:50:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
320,1,2,700.0,2026-01-05 10:05:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
321,1,1,700.0,2026-01-05 10:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
322,1,1,1030.0,2026-01-05 10:31:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
323,1,1,700.0,2026-01-05 10:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
324,1,1,900.0,2026-01-05 10:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
325,1,2,700.0,2026-01-05 10:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
326,1,1,700.0,2026-01-05 10:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
327,1,2,700.0,2026-01-05 11:03:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
328,1,1,700.0,2026-01-05 11:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
329,1,1,919.0,2026-01-05 11:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
330,1,2,1019.0,2026-01-05 11:18:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
331,1,1,890.0,2026-01-05 11:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
332,1,2,890.0,2026-01-05 11:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
333,1,2,700.0,2026-01-05 11:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
334,1,2,700.0,2026-01-05 11:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
335,1,2,910.0,2026-01-05 11:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
336,1,1,840.0,2026-01-05 11:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
337,1,2,700.0,2026-01-05 11:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
338,1,1,700.0,2026-01-05 11:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
339,1,1,930.0,2026-01-05 12:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
340,1,1,819.0,2026-01-05 12:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
341,1,1,890.0,2026-01-05 12:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
342,1,1,840.0,2026-01-05 12:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
343,1,1,700.0,2026-01-05 12:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
344,1,1,700.0,2026-01-05 12:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
345,1,1,700.0,2026-01-05 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
346,1,2,700.0,2026-01-05 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
347,1,1,890.0,2026-01-05 12:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
348,1,1,800.0,2026-01-05 12:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
349,1,2,700.0,2026-01-05 12:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
350,1,2,700.0,2026-01-05 12:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
351,1,1,700.0,2026-01-05 12:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
352,1,2,700.0,2026-01-05 12:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
353,1,2,1080.0,2026-01-05 12:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
354,1,1,940.0,2026-01-05 12:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
355,1,1,700.0,2026-01-05 12:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
356,1,2,819.0,2026-01-05 12:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
357,1,1,700.0,2026-01-05 12:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
358,1,1,700.0,2026-01-05 12:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
359,1,2,700.0,2026-01-05 12:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
360,1,2,1070.0,2026-01-05 12:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
361,1,1,700.0,2026-01-05 12:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
362,1,1,700.0,2026-01-05 12:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
363,1,2,840.0,2026-01-05 12:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
364,1,1,700.0,2026-01-05 12:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
365,1,2,700.0,2026-01-05 12:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
366,1,1,860.0,2026-01-05 12:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
367,1,1,700.0,2026-01-05 12:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
368,1,2,700.0,2026-01-05 12:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
369,1,2,700.0,2026-01-05 12:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
370,1,2,700.0,2026-01-05 12:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
371,1,2,700.0,2026-01-05 12:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
372,1,1,700.0,2026-01-05 12:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
373,1,1,810.0,2026-01-05 12:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
374,1,1,700.0,2026-01-05 12:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
375,1,1,940.0,2026-01-05 12:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
376,1,1,700.0,2026-01-05 12:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
377,1,1,980.0,2026-01-05 12:40:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
378,1,1,700.0,2026-01-05 12:40:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
379,1,1,1030.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
380,1,2,830.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
381,1,1,919.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
382,1,2,700.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
383,1,2,700.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
384,1,2,860.0,2026-01-05 12:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
385,1,2,700.0,2026-01-05 12:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
386,1,1,700.0,2026-01-05 12:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
387,1,2,1030.0,2026-01-05 12:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
388,1,2,700.0,2026-01-05 12:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
389,1,2,700.0,2026-01-05 12:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
390,1,2,700.0,2026-01-05 12:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
391,1,2,700.0,2026-01-05 12:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
392,1,2,700.0,2026-01-05 12:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
393,1,1,1000.0,2026-01-05 13:00:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
394,1,1,700.0,2026-01-05 13:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
395,1,2,700.0,2026-01-05 13:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
396,1,2,1019.0,2026-01-05 13:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
397,1,1,860.0,2026-01-05 13:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
398,1,1,700.0,2026-01-05 13:01:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
399,1,1,700.0,2026-01-05 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
400,1,2,700.0,2026-01-05 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
401,1,2,700.0,2026-01-05 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
402,1,2,700.0,2026-01-05 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
403,1,2,700.0,2026-01-05 13:02:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
404,1,1,700.0,2026-01-05 13:03:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
405,1,2,810.0,2026-01-05 13:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
406,1,2,700.0,2026-01-05 13:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
407,1,1,700.0,2026-01-05 13:04:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
408,1,2,700.0,2026-01-05 13:05:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
409,1,2,980.0,2026-01-05 13:06:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
410,1,2,700.0,2026-01-05 13:07:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
411,1,2,700.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
412,1,2,700.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
413,1,2,1090.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
414,1,1,700.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
415,1,1,850.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
416,1,1,700.0,2026-01-05 13:08:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
417,1,1,700.0,2026-01-05 13:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
418,1,1,880.0,2026-01-05 13:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
419,1,1,700.0,2026-01-05 13:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
420,1,1,1030.0,2026-01-05 13:09:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
421,1,1,700.0,2026-01-05 13:10:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
422,1,1,810.0,2026-01-05 13:12:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
423,1,1,700.0,2026-01-05 13:13:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
424,1,2,1000.0,2026-01-05 13:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
425,1,1,990.0,2026-01-05 13:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
426,1,1,700.0,2026-01-05 13:14:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
427,1,1,700.0,2026-01-05 13:15:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
428,1,1,700.0,2026-01-05 13:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
429,1,1,950.0,2026-01-05 13:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
430,1,2,700.0,2026-01-05 13:16:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
431,1,1,700.0,2026-01-05 13:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
432,1,1,910.0,2026-01-05 13:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
433,1,2,700.0,2026-01-05 13:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
434,1,1,830.0,2026-01-05 13:17:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
435,1,2,700.0,2026-01-05 13:18:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
436,1,2,919.0,2026-01-05 13:19:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
437,1,1,880.0,2026-01-05 13:20:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
438,1,2,700.0,2026-01-05 13:21:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
439,1,2,700.0,2026-01-05 13:22:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
440,1,1,910.0,2026-01-05 13:23:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
441,1,1,700.0,2026-01-05 13:24:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
442,1,1,700.0,2026-01-05 13:25:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
443,1,2,700.0,2026-01-05 13:26:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
444,1,1,1080.0,2026-01-05 13:27:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
445,1,1,700.0,2026-01-05 13:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
446,1,1,1060.0,2026-01-05 13:28:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
447,1,1,700.0,2026-01-05 13:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
448,1,1,700.0,2026-01-05 13:29:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
449,1,2,700.0,2026-01-05 13:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
450,1,2,700.0,2026-01-05 13:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
451,1,1,700.0,2026-01-05 13:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
452,1,2,700.0,2026-01-05 13:30:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
453,1,2,990.0,2026-01-05 13:31:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
454,1,1,700.0,2026-01-05 13:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
455,1,1,700.0,2026-01-05 13:32:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
456,1,2,700.0,2026-01-05 13:33:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
457,1,1,700.0,2026-01-05 13:33:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
458,1,2,1090.0,2026-01-05 13:34:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
459,1,1,700.0,2026-01-05 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
460,1,1,880.0,2026-01-05 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
461,1,2,700.0,2026-01-05 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
462,1,2,819.0,2026-01-05 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
463,1,2,700.0,2026-01-05 13:35:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
464,1,1,700.0,2026-01-05 13:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
465,1,1,700.0,2026-01-05 13:36:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
466,1,2,850.0,2026-01-05 13:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
467,1,1,980.0,2026-01-05 13:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
468,1,2,900.0,2026-01-05 13:37:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
469,1,2,1000.0,2026-01-05 13:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
470,1,1,700.0,2026-01-05 13:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
471,1,2,700.0,2026-01-05 13:38:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
472,1,2,830.0,2026-01-05 13:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
473,1,2,910.0,2026-01-05 13:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
474,1,1,700.0,2026-01-05 13:39:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
475,1,2,700.0,2026-01-05 13:41:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
476,1,1,890.0,2026-01-05 13:42:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
477,1,1,700.0,2026-01-05 13:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
478,1,1,869.0,2026-01-05 13:43:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
479,1,2,700.0,2026-01-05 13:44:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
480,1,2,990.0,2026-01-05 13:45:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
481,1,1,1050.0,2026-01-05 13:46:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
482,1,1,840.0,2026-01-05 13:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
483,1,1,700.0,2026-01-05 13:47:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
484,1,2,819.0,2026-01-05 13:48:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
485,1,1,819.0,2026-01-05 13:49:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
486,1,2,700.0,2026-01-05 13:50:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
487,1,1,1090.0,2026-01-05 13:51:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
488,1,1,700.0,2026-01-05 13:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
489,1,1,1100.0,2026-01-05 13:52:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
490,1,1,700.0,2026-01-05 13:53:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
491,1,1,700.0,2026-01-05 13:54:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
492,1,2,700.0,2026-01-05 13:55:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
493,1,2,819.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
494,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
495,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
496,1,1,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
497,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
498,1,1,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
499,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
500,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
501,1,2,1000.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
502,1,2,700.0,2026-01-05 13:56:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
503,1,2,700.0,2026-01-05 13:57:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
504,1,1,700.0,2026-01-05 13:58:00,Burrito Madness,An authentic taste of Mexico.,1,4,cash
505,1,2,969.0,2026-01-05 13:59:00,Burrito Madness,An authentic taste of Mexico.,1,4,card
